[00:15:02] [Render thread/INFO]: Setting user: husker41
[00:15:02] [Render thread/INFO]: Backend library: LWJGL version 3.2.2 build 10
[00:15:09] [Render thread/ERROR]: Couldn't set icon
java.io.FileNotFoundException: icons/icon_16x16.png
	at aah.a(SourceFile:89) ~[1.16.1.jar:?]
	at dlx.<init>(SourceFile:452) [1.16.1.jar:?]
	at net.minecraft.client.main.Main.main(SourceFile:177) [1.16.1.jar:?]
[00:15:11] [Render thread/INFO]: Narrator library for x64 successfully loaded
[00:15:11] [Render thread/INFO]: Reloading ResourceManager: Default
[00:15:14] [Render thread/INFO]: Stopping!
[00:15:14] [Worker-Main-12/WARN]: Unable to load model: 'minecraft:block/enchanting_table' referenced from: minecraft:enchanting_table#: java.io.FileNotFoundException: minecraft:models/block/enchanting_table.json
[00:15:15] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/quartz_stairs.json' missing model for variant: 'minecraft:quartz_stairs#facing=south,half=top,shape=inner_left,waterlogged=false'
[00:15:15] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/quartz_stairs.json' missing model for variant: 'minecraft:quartz_stairs#facing=west,half=bottom,shape=outer_right,waterlogged=true'
[00:15:15] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/quartz_stairs.json' missing model for variant: 'minecraft:quartz_stairs#facing=north,half=bottom,shape=outer_right,waterlogged=false'
[00:15:15] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/quartz_stairs.json' missing model for variant: 'minecraft:quartz_stairs#facing=west,half=top,shape=outer_right,waterlogged=false'
[00:15:15] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/quartz_stairs.json' missing model for variant: 'minecraft:quartz_stairs#facing=south,half=top,shape=outer_left,waterlogged=false'
[00:15:15] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/quartz_stairs.json' missing model for variant: 'minecraft:quartz_stairs#facing=south,half=top,shape=inner_right,waterlogged=false'
[00:15:15] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/quartz_stairs.json' missing model for variant: 'minecraft:quartz_stairs#facing=east,half=top,shape=inner_right,waterlogged=false'
[00:15:15] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/quartz_stairs.json' missing model for variant: 'minecraft:quartz_stairs#facing=north,half=bottom,shape=straight,waterlogged=false'
[00:15:15] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/quartz_stairs.json' missing model for variant: 'minecraft:quartz_stairs#facing=east,half=bottom,shape=straight,waterlogged=true'
[00:15:15] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/quartz_stairs.json' missing model for variant: 'minecraft:quartz_stairs#facing=north,half=top,shape=outer_right,waterlogged=false'
[00:15:15] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/quartz_stairs.json' missing model for variant: 'minecraft:quartz_stairs#facing=south,half=bottom,shape=outer_right,waterlogged=false'
[00:15:15] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/quartz_stairs.json' missing model for variant: 'minecraft:quartz_stairs#facing=east,half=bottom,shape=outer_left,waterlogged=true'
[00:15:15] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/quartz_stairs.json' missing model for variant: 'minecraft:quartz_stairs#facing=south,half=top,shape=straight,waterlogged=false'
[00:15:15] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/quartz_stairs.json' missing model for variant: 'minecraft:quartz_stairs#facing=east,half=bottom,shape=inner_right,waterlogged=false'
[00:15:15] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/quartz_stairs.json' missing model for variant: 'minecraft:quartz_stairs#facing=north,half=bottom,shape=inner_left,waterlogged=false'
[00:15:15] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/quartz_stairs.json' missing model for variant: 'minecraft:quartz_stairs#facing=west,half=top,shape=inner_left,waterlogged=true'
[00:15:15] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/quartz_stairs.json' missing model for variant: 'minecraft:quartz_stairs#facing=west,half=bottom,shape=outer_right,waterlogged=false'
[00:15:15] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/quartz_stairs.json' missing model for variant: 'minecraft:quartz_stairs#facing=south,half=top,shape=inner_right,waterlogged=true'
[00:15:15] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/quartz_stairs.json' missing model for variant: 'minecraft:quartz_stairs#facing=north,half=top,shape=straight,waterlogged=true'
[00:15:15] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/quartz_stairs.json' missing model for variant: 'minecraft:quartz_stairs#facing=west,half=bottom,shape=outer_left,waterlogged=true'
[00:15:15] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/quartz_stairs.json' missing model for variant: 'minecraft:quartz_stairs#facing=north,half=top,shape=straight,waterlogged=false'
[00:15:15] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/quartz_stairs.json' missing model for variant: 'minecraft:quartz_stairs#facing=south,half=top,shape=outer_left,waterlogged=true'
[00:15:15] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/quartz_stairs.json' missing model for variant: 'minecraft:quartz_stairs#facing=east,half=bottom,shape=straight,waterlogged=false'
[00:15:15] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/quartz_stairs.json' missing model for variant: 'minecraft:quartz_stairs#facing=west,half=bottom,shape=straight,waterlogged=true'
[00:15:15] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/quartz_stairs.json' missing model for variant: 'minecraft:quartz_stairs#facing=south,half=top,shape=outer_right,waterlogged=false'
[00:15:15] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/quartz_stairs.json' missing model for variant: 'minecraft:quartz_stairs#facing=west,half=bottom,shape=inner_left,waterlogged=false'
[00:15:15] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/quartz_stairs.json' missing model for variant: 'minecraft:quartz_stairs#facing=west,half=bottom,shape=inner_right,waterlogged=false'
[00:15:15] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/quartz_stairs.json' missing model for variant: 'minecraft:quartz_stairs#facing=west,half=bottom,shape=outer_left,waterlogged=false'
[00:15:15] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/quartz_stairs.json' missing model for variant: 'minecraft:quartz_stairs#facing=west,half=top,shape=inner_right,waterlogged=false'
[00:15:15] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/quartz_stairs.json' missing model for variant: 'minecraft:quartz_stairs#facing=north,half=top,shape=inner_right,waterlogged=false'
[00:15:15] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/quartz_stairs.json' missing model for variant: 'minecraft:quartz_stairs#facing=south,half=bottom,shape=inner_right,waterlogged=true'
[00:15:15] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/quartz_stairs.json' missing model for variant: 'minecraft:quartz_stairs#facing=west,half=top,shape=outer_left,waterlogged=false'
[00:15:15] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/quartz_stairs.json' missing model for variant: 'minecraft:quartz_stairs#facing=north,half=top,shape=inner_right,waterlogged=true'
[00:15:15] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/quartz_stairs.json' missing model for variant: 'minecraft:quartz_stairs#facing=east,half=bottom,shape=outer_right,waterlogged=false'
[00:15:15] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/quartz_stairs.json' missing model for variant: 'minecraft:quartz_stairs#facing=east,half=bottom,shape=outer_left,waterlogged=false'
[00:15:15] [Worker-Main-12/WARN]: Exception loading blockstate definition: minecraft:blockstates/activator_rail.json: java.io.FileNotFoundException: minecraft:blockstates/activator_rail.json
[00:15:15] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/activator_rail.json' missing model for variant: 'minecraft:activator_rail#powered=true,shape=east_west'
[00:15:15] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/activator_rail.json' missing model for variant: 'minecraft:activator_rail#powered=true,shape=north_south'
[00:15:15] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/activator_rail.json' missing model for variant: 'minecraft:activator_rail#powered=false,shape=ascending_east'
[00:15:15] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/activator_rail.json' missing model for variant: 'minecraft:activator_rail#powered=true,shape=ascending_north'
[00:15:15] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/activator_rail.json' missing model for variant: 'minecraft:activator_rail#powered=true,shape=ascending_east'
[00:15:15] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/activator_rail.json' missing model for variant: 'minecraft:activator_rail#powered=false,shape=north_south'
[00:15:15] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/activator_rail.json' missing model for variant: 'minecraft:activator_rail#powered=false,shape=east_west'
[00:15:15] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/activator_rail.json' missing model for variant: 'minecraft:activator_rail#powered=true,shape=ascending_south'
[00:15:15] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/activator_rail.json' missing model for variant: 'minecraft:activator_rail#powered=false,shape=ascending_west'
[00:15:15] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/activator_rail.json' missing model for variant: 'minecraft:activator_rail#powered=true,shape=ascending_west'
[00:15:15] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/activator_rail.json' missing model for variant: 'minecraft:activator_rail#powered=false,shape=ascending_north'
[00:15:15] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/activator_rail.json' missing model for variant: 'minecraft:activator_rail#powered=false,shape=ascending_south'
[00:15:15] [Worker-Main-12/WARN]: Exception loading blockstate definition: minecraft:blockstates/dropper.json: java.io.FileNotFoundException: minecraft:blockstates/dropper.json
[00:15:15] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/dropper.json' missing model for variant: 'minecraft:dropper#facing=up,triggered=false'
[00:15:15] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/dropper.json' missing model for variant: 'minecraft:dropper#facing=south,triggered=false'
[00:15:15] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/dropper.json' missing model for variant: 'minecraft:dropper#facing=east,triggered=false'
[00:15:15] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/dropper.json' missing model for variant: 'minecraft:dropper#facing=west,triggered=true'
[00:15:15] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/dropper.json' missing model for variant: 'minecraft:dropper#facing=up,triggered=true'
[00:15:15] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/dropper.json' missing model for variant: 'minecraft:dropper#facing=down,triggered=false'
[00:15:15] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/dropper.json' missing model for variant: 'minecraft:dropper#facing=north,triggered=true'
[00:15:15] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/dropper.json' missing model for variant: 'minecraft:dropper#facing=down,triggered=true'
[00:15:15] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/dropper.json' missing model for variant: 'minecraft:dropper#facing=east,triggered=true'
[00:15:15] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/dropper.json' missing model for variant: 'minecraft:dropper#facing=west,triggered=false'
[00:15:15] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/dropper.json' missing model for variant: 'minecraft:dropper#facing=north,triggered=false'
[00:15:15] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/dropper.json' missing model for variant: 'minecraft:dropper#facing=south,triggered=true'
[00:15:15] [Worker-Main-12/WARN]: Exception loading blockstate definition: minecraft:blockstates/white_terracotta.json: java.io.FileNotFoundException: minecraft:blockstates/white_terracotta.json
[00:15:15] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/white_terracotta.json' missing model for variant: 'minecraft:white_terracotta#'
[00:15:15] [Worker-Main-12/WARN]: Exception loading blockstate definition: minecraft:blockstates/orange_terracotta.json: java.io.FileNotFoundException: minecraft:blockstates/orange_terracotta.json
[00:15:15] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/orange_terracotta.json' missing model for variant: 'minecraft:orange_terracotta#'
[00:15:15] [Worker-Main-12/WARN]: Exception loading blockstate definition: minecraft:blockstates/magenta_terracotta.json: java.io.FileNotFoundException: minecraft:blockstates/magenta_terracotta.json
[00:15:15] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/magenta_terracotta.json' missing model for variant: 'minecraft:magenta_terracotta#'
[00:15:15] [Worker-Main-12/WARN]: Exception loading blockstate definition: minecraft:blockstates/light_blue_terracotta.json: java.io.FileNotFoundException: minecraft:blockstates/light_blue_terracotta.json
[00:15:15] [Worker-Main-12/WARN]: Exception loading blockstate definition: 'minecraft:blockstates/light_blue_terracotta.json' missing model for variant: 'minecraft:light_blue_terracotta#'
[00:15:15] [Worker-Main-12/WARN]: Exception loading blockstate definition: minecraft:blockstates/yellow_terracotta.json: java.io.FileNotFoundException: minecraft:blockstates/yellow_terracotta.json
